1|European Union|14890000000000
2|United States|14720000000000
3|China|9854000000000
4|Japan|4338000000000
5|India|4046000000000
6|Germany|2951000000000
7|Russia|2229000000000
8|Brazil|2194000000000
9|United Kingdom|2189000000000
10|France|2160000000000
11|Italy|1782000000000
12|Mexico|1560000000000
13|Korea, South|1467000000000
14|Spain|1374000000000
15|Canada|1335000000000
16|Indonesia|1033000000000
17|Turkey|958300000000
18|Australia|889600000000
19|Iran|863500000000
20|Taiwan|807200000000
21|Poland|721700000000
22|Netherlands|680400000000
23|Saudi Arabia|622500000000
24|Argentina|621700000000
25|Thailand|580300000000
26|South Africa|527500000000
27|Egypt|500900000000
28|Pakistan|451200000000
29|Colombia|431900000000
30|Malaysia|416400000000
31|Belgium|394900000000
32|Nigeria|369800000000
33|Sweden|354000000000
34|Philippines|351200000000
35|Venezuela|344200000000
36|Austria|332900000000
37|Switzerland|326900000000
38|Hong Kong|323300000000
39|Greece|321700000000
40|Ukraine|306300000000
41|Singapore|292200000000
42|Vietnam|278100000000
43|Norway|276400000000
44|Peru|274700000000
45|Czech Republic|261500000000
46|Chile|260000000000
47|Bangladesh|259300000000
48|Algeria|254700000000
49|Romania|253300000000
50|Portugal|247000000000
51|Israel|217100000000
52|Denmark|204100000000
53|United Arab Emirates|199800000000
54|Kazakhstan|193800000000
55|Hungary|190000000000
56|Finland|185400000000
57|Ireland|174000000000
58|Morocco|153800000000
59|Kuwait|144300000000
60|Belarus|128400000000
61|Qatar|122200000000
62|Slovakia|121300000000
63|New Zealand|119200000000
64|Iraq|117700000000
65|Ecuador|114700000000
66|Angola|114100000000
67|Cuba|114100000000
68|Syria|106400000000
69|Sri Lanka|104700000000
70|Tunisia|100300000000
71|Sudan|98790000000
72|Bulgaria|91830000000
73|Azerbaijan|90150000000
74|Libya|89030000000
75|Uzbekistan|86070000000
76|Dominican Republic|84940000000
77|Ethiopia|84020000000
78|Serbia|80650000000
79|Croatia|78520000000
80|Oman|76530000000
81|Guatemala|70310000000
82|Kenya|65950000000
83|Puerto Rico|64840000000
84|Tanzania|62220000000
85|Yemen|61880000000
86|Burma|60070000000
87|Lebanon|58650000000
88|Slovenia|56810000000
89|Lithuania|56220000000
90|Costa Rica|51300000000
91|Bolivia|47980000000
92|Uruguay|47800000000
93|Cameroon|44650000000
94|El Salvador|43980000000
95|Panama|43480000000
96|Uganda|41700000000
97|Luxembourg|40810000000
98|Korea, North|40000000000
99|Ghana|38240000000
100|Cote dIvoire|37800000000
101|Turkmenistan|36640000000
102|Nepal|35310000000
103|Jordan|33790000000
104|Honduras|33770000000
105|Latvia|32200000000
106|Paraguay|30940000000
107|Bosnia and Herzegovina|30560000000
108|Bahrain|29820000000
109|Afghanistan|29810000000
110|Cambodia|29460000000
111|Trinidad and Tobago|27100000000
112|Botswana|26560000000
113|Equatorial Guinea|24660000000
114|Estonia|24530000000
115|Albania|23950000000
116|Jamaica|23930000000
117|Senegal|23860000000
118|Cyprus|23180000000
119|Congo, Democratic Republic of the|22920000000
