1|United States|10990000000000
2|Japan|6160000000000
3|European Union|5631000000000
4|China|4523000000000
5|Canada|1299000000000
6|India|853400000000
7|Hong Kong|757600000000
8|Brazil|645000000000
9|Taiwan|618000000000
10|Australia|617000000000
11|Korea, South|473400000000
12|Switzerland|454200000000
13|Russia|318400000000
14|Turkey|313500000000
15|Burma|289300000000
16|Thailand|283600000000
17|Malaysia|200900000000
18|Singapore|179000000000
19|Israel|170600000000
20|Mexico|146800000000
21|Saudi Arabia|136400000000
22|Indonesia|131100000000
23|United Arab Emirates|127000000000
24|South Africa|124100000000
25|Egypt|112200000000
26|Poland|109000000000
27|Denmark|95820000000
28|New Zealand|81010000000
29|Lebanon|77800000000
30|Syria|73930000000
31|Chile|73660000000
32|Iran|72330000000
33|Kuwait|71790000000
34|Vietnam|63630000000
35|Czech Republic|58690000000
36|Philippines|55710000000
37|Sweden|54550000000
38|Argentina|46180000000
39|Bangladesh|45230000000
40|Qatar|44500000000
41|Ukraine|41500000000
42|Hungary|40700000000
43|Romania|36090000000
44|Kazakhstan|35760000000
45|Croatia|34570000000
46|Nigeria|32040000000
47|Algeria|30360000000
48|Colombia|26570000000
49|Peru|25270000000
50|Slovakia|23150000000
51|Macau|22680000000
52|Bulgaria|20610000000
53|Jordan|19040000000
54|Morocco|18980000000
55|Tunisia|16550000000
56|Slovenia|15900000000
57|Panama|15840000000
58|Oman|14570000000
59|Serbia|14110000000
60|Bahrain|12710000000
61|Sri Lanka|11010000000
62|Venezuela|10690000000
63|Angola|10410000000
64|Ecuador|9790000000
65|Guatemala|9700000000
66|Uruguay|9409000000
67|Belarus|8784000000
68|Malta|8771000000
69|Lithuania|8731000000
70|Brunei|8151000000
71|Nepal|7490000000
72|Mauritius|6914000000
73|Trinidad and Tobago|6795000000
74|Bolivia|6339000000
75|Albania|6251000000
76|Yemen|6077000000
77|Dominican Republic|5902000000
78|Bosnia and Herzegovina|5614000000
79|Honduras|5574000000
80|Latvia|5572000000
81|Estonia|5478000000
82|Kenya|5468000000
83|Iraq|5415000000
84|West Bank|5251000000
85|Cayman Islands|5230000000
86|Bahamas, The|4637000000
87|Libya|4264000000
88|Sudan|4264000000
89|Jamaica|4244000000
90|Botswana|4183000000
91|Azerbaijan|4125000000
92|Barbados|3701000000
93|Ethiopia|3603000000
94|Iceland|3440000000
95|Tanzania|3362000000
96|Cambodia|3197000000
97|Costa Rica|3143000000
98|Macedonia|3132000000
99|Netherlands Antilles|2586000000
100|Cote dIvoire|2117000000
101|Moldova|1928000000
102|Nicaragua|1810000000
103|Cameroon|1756000000
104|Mozambique|1752000000
105|Papua New Guinea|1726000000
106|Zambia|1618000000
107|Georgia|1606000000
108|Paraguay|1599000000
109|Senegal|1599000000
110|Mongolia|1545000000
111|Uganda|1485000000
112|Montenegro|1406000000
113|Afghanistan|1219000000
114|Namibia|1158000000
115|Laos|1080000000
116|Eritrea|1053000000
117|Suriname|1018000000
118|Fiji|1012000000
119|Armenia|950100000
120|Congo, Democratic Republic of the|947800000
121|Antigua and Barbuda|939900000
122|Aruba|890300000
123|Guyana|817600000
124|Saint Lucia|800100000
125|El Salvador|788700000
126|Gabon|777800000
127|Burkina Faso|751300000
128|Benin|742800000
129|Cape Verde|721300000
130|Saint Kitts and Nevis|680600000
131|Madagascar|667200000
132|Belize|653800000
133|Grenada|578100000
134|Mali|561000000
135|Malawi|491100000
136|Maldives|488000000
137|Anguilla|449500000
138|Swaziland|441500000
139|Vanuatu|430000000
140|Togo|414900000
141|Djibouti|338000000
142|Saint Vincent and the Grenadines|302700000
143|Dominica|289900000
144|Congo, Republic of the|268400000
145|Tajikistan|235300000
146|Rwanda|227400000
147|Niger|226800000
148|Sierra Leone|215200000
149|Burundi|189900000
150|Seychelles|185200000
151|Gambia, The|176200000
152|Samoa|162800000
153|Equatorial Guinea|132100000
154|Lesotho|108100000
155|Tonga|100700000
156|Solomon Islands|96790000
157|Timor-Leste|89880000
158|Micronesia, Federated States of|76800000
159|Liberia|65360000
160|Chad|63420000
161|Central African Republic|51650000
162|Montserrat|45420000
163|Comoros|41740000
164|Sao Tome and Principe|36950000
165|Guinea-Bissau|17990000
